"Topic","CollectionNumber","Year","Paper","OriginalQuestion","Occurrence","Type","SecondaryTopics","Reason","Id"
"函数","11","2017","全国III卷-文科","7","1","single_choice","","核心是函数图象识别，涉及奇偶性等，属于函数。","2017-全国III卷-文科::7::occ1"
"函数","12","2017","全国III卷-文科","12","1","single_choice","","核心是函数零点问题，涉及指数函数，属于函数。","2017-全国III卷-文科::12::occ1"
"函数","13","2017","全国III卷-文科","16","1","fill_blank","","核心是分段函数不等式求解，属于函数。","2017-全国III卷-文科::16::occ1"
"函数","14","2017","全国II卷-文科","8","1","single_choice","","核心是复合函数单调区间，涉及对数函数定义域，属于函数。","2017-全国II卷-文科::8::occ1"
"函数","15","2017","全国II卷-文科","14","1","fill_blank","","核心是奇函数性质求函数值，属于函数。","2017-全国II卷-文科::14::occ1"
"函数","16","2017","全国I卷-理科","5","1","single_choice","","利用函数奇偶性和单调性解不等式，属于函数。","2017-全国I卷-理科::5::occ1"
"函数","17","2017","全国I卷-理科","11","1","single_choice","","比较指数式大小，核心是指数函数性质。","2017-全国I卷-理科::11::occ1"
"函数","18","2017","全国I卷-文科","9","1","single_choice","","对数函数性质，单调性和对称性，属于函数。","2017-全国I卷-文科::9::occ1"
"函数","19","2018","全国III卷-理科","7","1","single_choice","","函数图象识别，核心是函数性质。","2018-全国III卷-理科::7::occ1"
"函数","20","2018","全国III卷-理科","12","1","single_choice","","比较对数大小，核心是对数函数性质。","2018-全国III卷-理科::12::occ1"
"函数","21","2018","全国III卷-文科","7","1","single_choice","","函数图象对称性，属于函数。","2018-全国III卷-文科::7::occ1"
"函数","22","2018","全国III卷-文科","9","1","single_choice","","函数图象识别，属于函数。","2018-全国III卷-文科::9::occ1"
"函数","23","2018","全国III卷-文科","16","1","fill_blank","","核心是函数奇偶性求值。","2018-全国III卷-文科::16::occ1"
"函数","24","2018","全国II卷-理科","3","1","single_choice","","核心是函数图象识别，涉及奇偶性和函数值。","2018-全国II卷-理科::3::occ1"
"函数","25","2018","全国II卷-理科","11","1","single_choice","","核心是奇函数与周期函数性质求值。","2018-全国II卷-理科::11::occ1"
"函数","26","2018","全国II卷-文科","3","1","single_choice","","核心是函数图象识别，涉及奇偶性和函数值。","2018-全国II卷-文科::3::occ1"
"函数","27","2018","全国II卷-文科","12","1","single_choice","","核心是奇函数与周期函数性质求值。","2018-全国II卷-文科::12::occ1"
"函数","28","2018","全国I卷-理科","9","1","single_choice","","核心是分段函数零点问题，涉及指数对数函数。","2018-全国I卷-理科::9::occ1"
"函数","29","2018","全国I卷-文科","12","1","single_choice","","分段函数不等式求解，核心是函数性质。","2018-全国I卷-文科::12::occ1"
"函数","30","2018","全国I卷-文科","13","1","fill_blank","","对数函数求参数，属于函数。","2018-全国I卷-文科::13::occ1"
"函数","31","2019","全国III卷-理科","7","1","single_choice","","函数图象识别，属于函数。","2019-全国III卷-理科::7::occ1"
"函数","32","2019","全国III卷-理科","11","1","single_choice","","偶函数单调性比较大小，属于函数。","2019-全国III卷-理科::11::occ1"
"函数","33","2019","全国III卷-文科","12","1","single_choice","","偶函数单调性比较大小，属于函数。","2019-全国III卷-文科::12::occ1"
"函数","34","2019","全国II卷-理科","4","1","single_choice","","函数近似计算，属于函数。","2019-全国II卷-理科::4::occ1"
"函数","35","2019","全国II卷-理科","12","1","single_choice","","函数性质与不等式恒成立，核心是函数。","2019-全国II卷-理科::12::occ1"
"函数","36","2019","全国II卷-理科","14","1","fill_blank","","奇函数求参数，属于函数。","2019-全国II卷-理科::14::occ1"
"函数","37","2019","全国II卷-文科","6","1","single_choice","","奇函数性质求解析式，核心是函数奇偶性。","2019-全国II卷-文科::6::occ1"
"函数","38","2019","全国I卷-理科","3","1","single_choice","","比较对数、指数、幂函数值的大小，核心是函数性质。","2019-全国I卷-理科::3::occ1"
"函数","39","2019","全国I卷-理科","4","1","single_choice","","黄金分割比例应用，实质是函数建模与估算。","2019-全国I卷-理科::4::occ1"
"函数","40","2019","全国I卷-理科","5","1","single_choice","","函数图像识别，核心是函数性质。","2019-全国I卷-理科::5::occ1"
"函数","41","2019","全国I卷-文科","3","1","single_choice","","比较对数、指数、幂函数值的大小，核心是函数性质。","2019-全国I卷-文科::3::occ1"
"函数","42","2019","全国I卷-文科","4","1","single_choice","","黄金分割比例应用，实质是函数建模与估算。","2019-全国I卷-文科::4::occ1"
"函数","43","2019","全国I卷-文科","5","1","single_choice","","函数图像识别，核心是函数性质。","2019-全国I卷-文科::5::occ1"
"函数","44","2020","全国III卷-理科","4","1","single_choice","","指数型函数模型应用。","2020-全国III卷-理科::4::occ1"
"函数","45","2020","全国III卷-理科","12","1","single_choice","","比较对数大小，利用函数单调性。","2020-全国III卷-理科::12::occ1"
"函数","46","2020","全国III卷-文科","4","1","single_choice","","指数型函数模型应用。","2020-全国III卷-文科::4::occ1"
"函数","47","2020","全国III卷-文科","10","1","single_choice","","比较对数大小。","2020-全国III卷-文科::10::occ1"
"函数","48","2020","全国II卷-理科","9","1","single_choice","","判断函数奇偶性和单调性，核心是函数性质。","2020-全国II卷-理科::9::occ1"
"函数","49","2020","全国II卷-理科","11","1","single_choice","","利用函数单调性比较大小。","2020-全国II卷-理科::11::occ1"
"函数","50","2020","全国II卷-文科","7","1","single_choice","","程序框图，涉及循环结构，但核心是函数迭代，归为函数。","2020-全国II卷-文科::7::occ1"
"函数","51","2020","全国II卷-文科","10","1","single_choice","","判断函数奇偶性和单调性，核心是函数性质。","2020-全国II卷-文科::10::occ1"
"函数","52","2020","全国II卷-文科","12","1","single_choice","","利用函数单调性比较大小，涉及指数函数和对数函数。","2020-全国II卷-文科::12::occ1"
"函数","53","2020","全国I卷-理科","12","1","single_choice","","核心是指数对数函数性质，比较大小。","2020-全国I卷-理科::12::occ1"
"函数","54","2020","全国I卷-文科","8","1","single_choice","","核心是对数运算求值。","2020-全国I卷-文科::8::occ1"
"函数","55","2021","北京卷","15","1","fill_blank","","核心是函数零点个数判断，涉及对数函数和直线。","2021-北京卷::15::occ1"
"函数","56","2021","全国甲卷-理科","4","1","single_choice","","对数运算，属于函数中的指数对数运算。","2021-全国甲卷-理科::4::occ1"
"函数","57","2021","全国甲卷-理科","12","1","single_choice","","利用奇偶性和周期性求函数值，属于函数性质。","2021-全国甲卷-理科::12::occ1"
"函数","58","2021","全国甲卷-文科","4","1","single_choice","","判断函数单调性，属于函数性质。","2021-全国甲卷-文科::4::occ1"
"函数","59","2021","全国甲卷-文科","6","1","single_choice","","对数运算，属于函数中的指数对数运算。","2021-全国甲卷-文科::6::occ1"
"函数","60","2021","全国甲卷-文科","12","1","single_choice","","核心是奇函数和周期性的性质应用，属于函数性质问题。","2021-全国甲卷-文科::12::occ1"
"函数","61","2021","全国乙卷-理科","4","1","single_choice","","函数平移变换后判断奇偶性，属于函数性质。","2021-全国乙卷-理科::4::occ1"
"函数","62","2021","全国乙卷-理科","12","1","single_choice","","比较大小，利用导数或函数单调性，属于函数。","2021-全国乙卷-理科::12::occ1"
"函数","63","2021","全国乙卷-文科","9","1","single_choice","","函数平移变换后判断奇偶性，属于函数性质。","2021-全国乙卷-文科::9::occ1"
"函数","64","2021","上海春季卷","8","1","fill_blank","","指数型函数最小值，主类为函数。","2021-上海春季卷::8::occ1"
"函数","65","2021","上海春季卷","13","1","single_choice","","反函数存在性判断，主类为函数。","2021-上海春季卷::13::occ1"
"函数","66","2021","上海春季卷","15","1","single_choice","","函数无最大值的充分条件，主类为函数。","2021-上海春季卷::15::occ1"
"函数","67","2021","上海春季卷","20","1","solution","","主要研究函数定义域、方程根、单调性，核心为函数性质。","2021-上海春季卷::20::occ1"
"函数","68","2021","上海卷","5","1","fill_blank","","反函数求值，主类为函数。","2021-上海卷::5::occ1"
"函数","69","2021","上海卷","13","1","single_choice","","函数奇偶性和单调性判断，主类为函数。","2021-上海卷::13::occ1"
"函数","70","2021","上海卷","16","1","single_choice","","函数性质与不等式恒成立，主类为函数。","2021-上海卷::16::occ1"
"函数","71","2021","上海卷","21","1","solution","","函数新定义，关联性质，主类为函数。","2021-上海卷::21::occ1"
"函数","72","2021","天津卷","3","1","single_choice","","函数图像识别，涉及奇偶性和函数性质，主类为函数。","2021-天津卷::3::occ1"
"函数","73","2021","天津卷","5","1","single_choice","","比较对数、指数大小，主类为函数。","2021-天津卷::5::occ1"
"函数","74","2021","天津卷","7","1","single_choice","","核心为指数对数运算，求值，属于函数范畴。","2021-天津卷::7::occ1"
"函数","75","2021","天津卷","9","1","single_choice","","分段函数零点问题，核心为函数零点，主类为函数。","2021-天津卷::9::occ1"
"函数","76","2021","新高考II卷","7","1","single_choice","","比较对数大小，属于函数性质应用。","2021-新高考II卷::7::occ1"
"函数","77","2021","新高考II卷","8","1","single_choice","","抽象函数奇偶性、周期性，主类为函数。","2021-新高考II卷::8::occ1"
"函数","78","2021","新高考II卷","14","1","fill_blank","导数","核心是函数性质（积性、单调性、导数奇偶性）构造，属于函数综合问题。","2021-新高考II卷::14::occ1"
"函数","79","2021","新高考I卷","13","1","fill_blank","","核心是函数奇偶性求参数，属于函数性质问题。","2021-新高考I卷::13::occ1"
"函数","80","2021","新高考I卷","15","1","fill_blank","","核心是含绝对值函数与对数函数的最小值，属于函数综合问题。","2021-新高考I卷::15::occ1"
"函数","81","2021","浙江卷","7","1","single_choice","","核心是函数图象识别，涉及二次函数与三角函数，属于函数综合问题。","2021-浙江卷::7::occ1"
"函数","82","2021","浙江卷","12","1","fill_blank","","核心是分段函数求值，属于函数概念问题。","2021-浙江卷::12::occ1"
"函数","83","2022","北京卷","4","1","single_choice","","核心是函数奇偶性判断，属于函数性质问题。","2022-北京卷::4::occ1"
